order_ID,prod_ID,quantity
604,1125,10
3319,2730,8
2318,1183,6
4560,4968,7
2325,6682,3
1368,1376,9
2459,9597,6
4264,6106,9
279,9550,10
3005,1484,7
226,7681,5
3020,2772,8
3460,6414,10
6478,2070,2
1853,7747,4
5180,5088,1
1613,396,9
2632,8173,3
3335,2869,6
4508,5189,3
961,1109,6
3141,5837,9
5016,5638,2
300,5784,7
4304,3405,2
4032,1129,4
355,9716,6
4528,2155,6
801,5890,10
5120,7872,3
2905,4547,4
464,4981,5
4051,3368,10
6303,9932,10
919,9126,8
18,8722,1
3828,8824,8
348,3547,8
3652,7047,3
6635,1960,5
5675,4725,3
2273,1287,7
1245,9987,10
1242,2799,1
5107,5307,9
4778,4843,1
6019,3886,5
6550,1551,9
6789,4490,6
4510,6620,8
2273,357,9
6338,9494,3
3448,8697,9
4241,3612,7
538,4451,1
6751,4171,7
753,2175,3
5502,7202,6
230,2459,2
4860,2215,5
5549,9999,5
4057,9457,7
5559,8247,6
6925,2706,10
501,4448,1
5804,5355,10
6373,1250,2
1606,1478,3
4197,1149,8
4207,1355,6
1589,8717,8
3,569,3
3902,6589,1
4929,5908,9
125,7124,8
6774,4603,6
3516,8498,3
67,5422,6
5479,8266,6
4393,3182,1
4271,2763,6
6093,5600,2
1596,5660,5
1681,102,10
4481,6318,2
2517,1843,4
2356,2005,8
2775,6961,2
1586,3492,1
806,4006,2
717,8684,7
5965,3126,5
4504,6561,8
6803,6316,1
6186,9935,4
6191,7828,3
1336,3475,10
3957,963,9
4297,322,6
534,1347,5
1373,2949,10
1541,1733,8
6187,7969,6
2547,2137,4
4029,3594,9
244,2407,7
5873,9900,6
622,4098,7
4460,4683,1
4923,6319,2
5832,4458,5
5263,126,6
2661,5489,10
5527,2969,7
2748,5246,2
4961,4990,3
1941,1030,2
2555,1586,7
4388,7283,2
4761,1726,3
1006,9992,6
5,1985,7
980,9924,5
4961,6666,4
5647,4362,6
6209,5429,1
6670,2125,9
655,7059,9
3294,4583,2
3297,8885,9
1785,6236,3
6182,9254,6
4486,4392,6
1041,1342,3
1855,9753,6
931,1689,9
3822,5387,2
757,330,3
1829,4648,10
5422,3576,5
362,2503,3
955,3837,2
44,3763,2
6929,8875,4
1661,6791,9
947,673,9
2187,4779,3
1164,7740,4
3845,1522,2
2646,2536,4
5033,503,4
1495,9437,4
2068,1222,10
4669,5885,6
4464,905,7
5807,674,8
6062,5712,8
5612,5221,5
5958,6535,4
2953,2881,8
1638,21,8
2919,8425,9
809,1715,3
4901,9041,7
5762,8485,6
4877,2829,7
5920,8321,2
1935,4898,10
2267,9995,8
3090,9701,4
5380,8192,4
3590,9998,6
6475,9048,3
1174,4342,1
1946,5343,5
5655,5968,1
6997,4689,5
418,108,4
6257,3275,3
4793,2059,6
1568,6655,2
726,46,2
3186,9736,5
5092,607,2
1685,928,9
4001,8378,10
4963,9089,4
6539,5270,8
4445,219,4
1914,2238,2
6740,976,2
4096,7934,9
2509,5098,4
1856,1235,5
3368,5019,6
6170,1596,7
6358,6856,2
1779,2142,10
5654,6212,2
788,2761,10
6586,3102,5
1140,2217,5
6771,6210,4
1689,1407,1
2881,7018,8
5489,6725,1
6426,4712,6
2434,1670,10
1096,4789,5
145,7179,8
6096,7520,3
1669,6005,9
4167,7259,1
65,5576,6
1785,6337,3
6990,7217,2
3368,4503,4
1671,8307,9
2284,4096,7
5892,1069,2
2530,6916,8
1445,3870,9
5573,3171,6
6653,4309,4
5785,6105,4
1555,9024,6
6371,8174,6
5307,6484,8
976,9641,8
4345,6189,8
4801,7097,3
5088,7622,6
5003,6307,4
5101,972,3
3356,7049,2
3642,4080,6
5387,3694,4
2917,1294,8
515,1648,8
5906,1583,9
519,170,6
6256,4011,3
1573,8653,10
1301,4274,10
5518,6974,8
1338,3497,6
489,8386,6
850,3572,6
5588,6306,6
4281,7843,2
2293,6209,4
2,4461,6
2993,9771,3
3469,2244,10
2670,3001,5
3640,6602,6
2019,2447,4
3442,5042,8
655,9476,2
5606,4506,8
636,2350,7
1250,5851,7
4614,3657,5
2588,1313,8
4304,7669,1
3557,417,5
4099,3394,2
6357,1442,8
6130,4695,4
1338,4971,4
2270,393,9
5347,2262,2
3183,6264,1
6990,8707,9
5233,2488,4
1966,2616,10
820,8201,4
5747,4937,4
4425,8812,10
1671,5654,4
1439,511,6
36,4840,6
6422,9817,2
5964,2771,8
3814,5224,9
56,8926,10
2205,2265,2
4901,8856,7
5851,1845,7
2139,9102,3
5689,9625,3
2352,3269,5
1997,9404,8
6655,3119,3
3009,2354,10
237,4058,1
165,3907,8
356,6249,1
2477,4478,1
4082,3287,3
6357,9706,8
5766,9891,7
2468,1995,4
1191,1611,7
1031,1637,8
1821,5505,10
6182,7004,5
4847,5425,6
255,1346,2
5155,2558,5
4735,5109,6
5198,7708,7
5081,769,9
717,165,2
2163,5509,2
2114,5604,10
6007,865,10
3406,5782,1
6082,788,8
5855,6347,4
3489,4511,7
2530,7105,1
3505,3754,7
2145,7141,9
6179,9385,8
6698,6778,10
1204,4961,4
674,1140,7
3433,538,5
4663,3365,4
4622,8370,9
2069,1306,6
1930,7226,5
2765,8680,5
4674,2551,1
1622,5921,9
496,1585,1
6733,5569,7
1556,133,2
707,7137,10
2198,1271,3
276,6432,8
5912,2098,4
2482,9934,2
1768,236,2
571,7735,9
3776,1031,5
3265,5498,2
6943,7305,6
3366,2194,7
3390,6714,4
915,8813,5
6451,4419,8
1621,7723,1
2970,6136,5
5488,6882,10
2141,2228,9
6736,2885,6
3410,2192,3
3204,4398,1
2877,9207,5
3157,5641,1
1332,4515,8
841,1317,7
4059,4354,4
661,1398,6
4154,4753,10
6865,933,9
3675,7804,6
3777,9488,2
2749,8294,10
6938,5164,10
4014,8384,4
37,7045,5
6470,6440,3
6359,4988,8
3871,6287,8
5298,1499,8
3100,7634,7
2877,8179,5
2692,1175,5
1895,5193,5
3103,6621,8
3350,7445,5
5956,249,8
2182,346,1
3617,2058,4
4221,1787,1
1574,5342,7
3160,9823,2
6022,7535,6
5731,1381,4
318,7635,10
5246,8347,3
4435,6574,8
6545,3415,6
2940,9693,4
995,5513,6
6810,7472,2
969,6423,10
2317,7012,6
3479,8843,6
4528,3641,10
4829,2086,9
3637,7856,7
5949,6004,6
146,1634,4
833,4952,7
3805,1805,2
6852,6180,4
2105,8385,1
6393,6216,1
3577,8514,10
4949,4679,5
2879,167,8
4089,943,10
1721,9334,1
494,1102,7
6604,6769,4
591,2802,4
6617,7558,7
4513,441,4
1993,8671,7
2859,3747,9
514,1082,6
2498,1326,8
6936,7031,6
4891,4623,8
2730,4915,4
3042,6842,8
5380,5440,2
4603,6198,2
2257,6863,7
1887,2554,4
2010,1349,2
790,3005,8
1401,6955,3
230,8348,1
6428,6135,10
5534,7855,3
6124,2,3
6882,4372,7
3017,2602,6
1234,9109,4
4758,3651,9
2883,8733,2
74,4568,10
821,1989,4
383,5900,4
3062,7706,1
5040,9359,9
4105,9824,4
2269,8095,1
1330,7270,1
1673,9278,9
5991,9443,10
2850,7562,9
2186,2804,6
6806,2303,10
6489,7017,1
5359,4037,9
3735,3648,6
5404,7610,5
3355,7181,10
962,2603,9
6824,1657,1
6835,3959,1
4611,6174,2
532,2456,6
2736,3086,5
134,6846,8
2614,6522,7
6528,6850,5
1145,3742,3
6129,5093,8
2997,4141,10
2229,2990,3
5022,1404,9
4554,8398,4
620,7614,9
5259,6411,1
3749,2282,5
3872,5858,8
926,808,2
5624,9019,10
4291,7763,10
5590,2483,6
4547,3440,7
2674,2659,3
5994,5220,9
5650,4870,10
3827,946,7
4743,5651,3
3970,423,3
6008,5508,1
28,8436,7
5344,639,6
4578,2596,5
4381,5841,9
652,7312,5
3314,6400,7
4547,3946,9
1339,7402,7
3299,4835,7
5704,7619,10
6199,4495,8
5371,397,7
3206,2568,10
6176,6781,6
4057,7650,6
110,832,2
6281,7786,9
3617,2541,2
4449,2983,1
6177,6598,8
3232,7547,4
3489,2622,10
1145,1274,4
3085,7825,2
4966,3930,9
5519,137,5
1750,3257,3
5987,3618,1
498,7891,9
2798,9785,1
5555,7164,3
5784,2000,3
5486,4841,3
6091,3617,8
6826,3441,3
1711,7024,5
3103,313,6
3085,4738,10
3345,6490,6
6954,4146,10
2026,1974,7
2532,44,10
1706,7100,1
288,3327,10
2796,9937,1
402,6081,10
3540,9830,4
4712,6002,5
2400,1312,7
3182,8337,7
3378,8482,2
6309,1528,3
4448,5586,7
158,1400,7
4641,9627,1
1348,5130,7
4299,3581,3
915,7960,1
6080,5128,8
5976,4827,1
5155,7452,3
1081,1094,6
6577,9110,3
4845,8615,2
5053,1230,8
6053,4488,8
5122,7861,4
644,7813,4
4760,4468,3
3587,9610,3
1406,1233,4
1002,2858,3
5876,4640,8
3079,831,3
5499,48,1
3161,5030,3
2673,6016,8
3814,3406,2
6770,1351,10
2434,2006,6
6970,6530,3
3929,5957,5
4113,4095,8
2633,3751,3
2586,1663,6
4269,6481,1
343,8765,1
6405,5799,9
3610,39,10
6696,8903,4
3175,3809,9
2449,5078,7
2921,4409,3
6491,8727,4
670,5648,10
2995,1554,2
2945,756,7
6816,2961,10
6438,9941,10
3685,1343,8
6587,2526,6
2158,1296,4
5352,6022,4
5619,6050,10
6266,8749,9
286,8253,4
860,5,5
1128,1823,4
5336,9305,10
5144,238,7
3728,5351,4
6189,218,10
1773,4732,2
4122,7992,7
5711,9773,6
3241,8469,7
1388,7757,6
857,5809,7
3239,8438,2
3381,9624,9
161,9882,7
2734,4185,10
1000,7336,7
1630,8359,4
2317,7674,8
4364,9006,4
2695,9087,7
2160,7759,3
1017,9621,8
464,6039,5
90,2159,5
3332,7369,8
6240,1169,1
2921,5514,4
3977,8235,8
5549,9953,6
1565,7785,4
6114,801,5
5707,9637,10
2206,8785,7
3035,431,1
6476,1387,2
1350,8066,10
4804,9774,9
6535,705,3
6454,2151,1
1502,5447,5
3585,3752,10
3354,3646,3
3517,7668,3
6426,9836,6
2463,580,9
1033,29,10
6673,5757,1
2122,7438,10
2976,5760,3
1043,3828,10
3352,4982,8
6167,9666,2
4916,3483,1
1640,8320,5
1368,9511,7
387,7465,6
2797,7275,3
2963,5825,4
5195,6169,9
6894,9117,10
5708,83,10
6292,8742,3
3774,5940,7
2686,304,1
2290,7819,7
5637,5026,7
2187,6766,8
4858,1681,9
400,8575,8
6846,9869,4
3744,8299,7
4287,9453,8
3934,8303,9
1243,4512,2
2808,63,4
1447,2412,1
2417,8142,4
2902,3283,10
6495,1544,6
6414,2962,4
2195,7324,5
5600,9855,7
6804,8465,8
1159,9285,8
759,6514,3
700,5617,7
4622,5599,2
3426,5917,10
5719,8507,8
1543,5982,7
4796,6392,3
4755,4421,6
2491,8993,2
2809,9536,7
6710,3652,8
3911,8635,10
4588,2470,7
4946,5014,10
2579,6041,7
318,2428,9
2557,714,10
522,40,2
4804,1523,9
6827,6894,7
5302,1991,4
5043,411,3
4870,3122,3
3726,57,3
6320,1924,9
3414,9738,8
6467,1425,5
5525,2247,8
4674,4581,9
2967,3227,2
4512,7712,8
2836,7236,1
6076,9963,2
6867,8404,3
1351,3967,6
529,4441,8
6359,8718,10
470,4071,9
3223,1592,4
1086,1245,7
3070,7851,2
3890,9555,7
6328,5945,8
35,460,1
5200,3030,9
2954,6817,8
46,6512,4
151,7596,4
1671,9696,8
1040,8028,9
3658,353,6
5825,5032,4
5185,474,5
1057,5450,10
6407,5628,6
812,3350,9
5617,1300,9
6374,8661,4
3286,6815,6
1679,7428,4
6699,3902,4
6812,4594,2
147,8494,2
2895,5480,7
4854,2610,5
2931,1078,3
2806,2532,10
3509,3962,9
3956,602,5
2580,1783,9
1587,2042,8
2570,565,6
6395,1665,5
6862,2655,9
6875,4079,8
5422,3020,6
5941,8107,6
3839,7475,3
1889,9311,9
2459,7752,6
4618,1219,9
6513,6335,8
6316,3239,1
6260,5095,8
4713,9082,7
1039,5536,7
6541,8103,5
6478,5634,7
519,5714,6
2407,5839,10
4765,824,1
3064,8609,5
5670,1647,6
6939,4927,5
6892,8015,6
2532,2695,1
5625,1301,6
6464,6285,9
2572,8275,4
1846,4860,3
6972,9079,6
1738,3469,1
3827,6057,9
1067,425,5
4613,8798,6
5676,221,10
2930,78,2
659,3573,10
4046,9758,8
4210,7262,6
3493,3061,5
4617,9238,10
2652,1705,2
5116,2780,1
6299,9733,1
2801,7126,2
5288,4833,6
6594,4470,4
6057,1260,6
4863,6097,1
1708,4696,5
605,114,1
5249,5981,5
3288,372,4
6378,5149,4
5561,9888,3
6083,8678,7
903,526,6
737,7316,10
1339,2406,6
2480,7351,5
5456,7192,3
3095,2385,1
5644,9290,7
4968,5833,7
3834,6739,1
1674,609,4
4552,267,1
3701,8308,10
3655,5609,4
6949,271,8
4522,2844,6
5779,8683,6
1289,3730,9
6258,7718,5
4753,6328,8
6577,4330,2
4948,4859,3
3920,7130,5
6408,1321,7
3910,1050,2
308,5659,7
1797,8495,2
5028,2204,5
5606,171,9
879,8748,7
4654,734,2
4292,1587,3
4787,8484,9
6269,7422,4
2561,7770,2
6990,3586,7
4044,4813,9
599,7974,3
3958,1147,2
6772,1162,4
4269,5998,3
1714,2397,7
1601,582,4
4275,3113,5
1110,1559,10
4611,247,6
816,370,6
6246,2662,5
1925,6729,2
5182,348,3
1440,9759,9
3833,621,9
154,3455,4
858,2998,10
1764,5511,9
53,8271,2
4423,8505,10
3242,5692,3
5986,9952,10
515,3250,1
3137,4078,8
1586,9297,6
3255,7167,7
5310,9188,1
2094,5036,1
2532,3546,7
6362,4208,2
5475,6157,3
730,1420,5
778,9950,3
5549,5217,5
4696,1994,8
4664,4745,7
4765,5756,10
902,248,10
2946,8470,8
1049,2797,2
3733,6519,2
4907,2505,2
3093,5371,5
1115,305,3
769,6161,5
4500,3702,1
432,6470,8
459,3241,7
4926,4237,2
5138,8352,7
1960,9574,6
5144,3630,9
5670,7824,4
5597,5623,8
745,4165,6
752,9669,4
1012,2196,5
5305,3841,5
3100,5902,1
995,7716,4
36,2587,6
4804,9035,8
5718,8825,1
6413,5994,8
6394,3070,5
7,7875,5
710,9139,10
5049,9811,4
383,7144,6
2639,1464,6
3533,2757,10
2693,8799,4
6311,9388,5
266,1516,1
5460,5075,10
3922,3064,3
913,6537,10
5246,9093,9
4911,3494,8
5040,9502,1
2317,2677,5
1174,123,8
5848,5742,9
4695,6693,4
3242,5320,2
5394,9047,5
5248,9529,4
458,8972,10
4965,4156,2
4976,6910,4
416,4258,4
3404,9883,8
1808,5792,3
5564,7993,5
4976,2205,3
2655,5066,8
3808,4672,7
3590,863,1
3420,9214,10
2071,6250,10
1377,797,5
2416,7444,7
232,3578,7
5280,6752,6
4146,5212,6
4548,3604,8
6526,3486,5
1113,1945,4
1004,2604,10
2779,9616,6
5970,5539,1
4599,6789,2
3532,4701,5
2944,6897,8
4606,5288,7
3681,6230,2
1996,4352,2
6340,1979,10
1229,7159,3
481,9204,3
298,1027,5
6215,4446,4
6845,4412,7
4823,6375,2
1979,7440,1
313,5201,1
5971,349,6
871,2388,9
3016,4013,4
3519,8989,3
5826,9564,8
2109,8781,10
5460,1076,9
6401,5699,6
1555,5203,9
6501,4662,6
2965,9049,2
5484,1295,10
5976,2304,7
3212,1538,4
4209,1872,10
4276,3413,5
2164,9479,2
2323,4774,7
316,5188,10
2017,5750,9
348,8005,9
6651,2665,2
2708,7854,6
3231,363,5
4861,1831,10
2819,8612,3
5246,6101,7
489,8040,9
4886,9662,5
3168,4887,4
3034,9631,3
75,1449,4
2,8405,10
1427,2876,9
1134,2278,5
301,1837,1
2254,4972,3
431,2379,7
6479,5566,5
6961,6935,1
5279,8982,1
1612,3575,6
3632,6142,9
5983,4310,2
5710,7054,2
6682,5603,9
711,7266,3
6190,5284,5
4936,8327,1
1787,6199,2
2912,3141,7
6417,854,4
4707,5069,5
3320,8535,4
2127,7133,2
6284,9448,9
1205,9083,1
1668,1085,9
3363,1299,10
147,3845,9
5463,6720,4
2222,9573,8
5668,5836,6
835,9003,8
697,3089,7
4501,5678,6
1551,9630,8
6697,8805,3
1100,2516,7
2350,1990,8
3789,9586,4
5354,899,9
2377,7356,7
4787,2583,9
6161,654,8
1801,8297,10
3674,6466,7
4189,907,6
4347,434,2
3920,2681,1
174,8679,2
2189,9831,10
446,3181,2
1802,3643,3
1471,9551,3
3336,1386,6
3569,9489,7
6215,1159,1
1533,2528,3
693,4737,1
2673,7483,4
2897,7996,8
1954,1700,5
2876,693,4
6740,4922,9
3280,77,10
996,2968,5
569,1563,2
4705,3734,2
6630,8180,4
415,5264,5
1540,4126,10
1525,3256,5
1975,6072,10
4849,3506,10
5678,6516,5
6607,2581,10
1300,3749,1
1264,1898,4
1619,8951,2
5354,837,2
680,6333,1
5884,2934,8
4362,6533,4
411,9288,8
1657,3851,1
4510,3319,5
2553,2031,2
5736,2711,9
1486,9795,7
6141,9030,2
1422,6810,7
4350,7344,1
2469,201,6
71,2868,4
4981,4368,1
5192,4161,4
1574,7874,10
1702,7419,10
6727,1804,8
5340,2531,8
4549,6907,1
6002,8182,6
3211,9075,1
6688,1536,3
2448,1028,2
439,1519,2
681,8685,1
6411,6712,5
5120,3961,10
3847,1598,2
2060,5198,2
1951,1340,2
1118,5247,5
4172,5152,9
258,768,5
6159,9122,10
1660,5843,3
6218,3528,8
5125,8417,10
1439,2135,1
6411,9167,1
3604,9996,5
194,5795,2
6272,2572,2
5834,2832,4
5432,5339,4
5554,475,8
422,2649,10
171,7467,3
1463,5697,7
3678,9114,5
613,7190,5
147,7250,9
5114,7988,4
4440,4343,7
1194,5183,10
3802,6847,7
6639,6637,8
2031,725,10
1831,9108,1
6697,523,2
2009,8979,2
2532,8091,10
1632,6587,2
6588,4886,10
3882,8751,7
5220,8328,1
442,7272,3
2722,7980,6
908,5034,3
2930,4901,1
1311,8746,6
3004,5087,8
1627,1902,7
3088,5083,3
6527,1477,6
3191,5785,9
811,8641,5
4693,2317,10
2247,2951,7
3855,1,7
1702,1123,5
3780,7728,3
4101,1527,8
5847,6801,4
1404,5176,6
2025,339,10
5951,4622,6
4052,9084,5
925,1972,2
761,2091,3
4490,2361,6
6905,5129,7
5329,2445,8
1437,9535,9
3937,2813,5
4382,8877,5
5665,8084,9
3813,3034,4
6314,3282,4
425,1066,3
1227,1614,2
1453,2047,6
2098,1111,1
6090,3895,5
508,5553,8
1645,8888,1
5501,2173,7
2852,1669,7
2057,4239,1
3324,8583,6
1287,8606,7
1626,7684,7
6912,2329,10
2616,9552,3
2144,2201,9
3654,4750,7
6878,1236,2
6834,7624,10
4280,4505,10
4463,4236,10
3267,7626,6
3182,8491,6
6056,246,1
2839,2795,7
4311,8688,3
6200,798,8
5784,5783,3
3566,1819,2
1514,9592,6
5825,1396,6
6455,2186,5
3111,2692,8
2503,2648,8
5850,7246,9
4214,9944,1
3798,6943,5
622,9718,10
1204,7136,6
3829,823,8
6317,5133,6
3009,8228,9
6219,5359,7
2605,53,10
6293,8930,4
6791,6076,7
2004,9939,6
3888,7462,2
3339,2514,2
857,6840,1
824,9223,7
6010,4199,1
1419,1736,1
6601,542,9
3016,7367,3
1171,2512,8
1666,9208,5
790,925,3
4873,6325,9
2238,7701,9
1200,361,7
1235,4510,9
5230,9930,5
671,7782,3
5513,5401,8
6801,8747,9
6007,1070,8
3127,791,1
2961,879,9
3310,7963,9
3616,5368,4
2004,3867,6
3912,1561,5
1068,7753,8
983,7347,5
5972,3906,10
2947,9377,1
1536,5487,10
687,6430,2
4524,4075,6
1594,3083,9
4018,8191,10
43,9642,7
3633,2769,4
2923,6447,10
3445,4878,9
4800,2252,5
6027,7697,9
4139,1476,10
6828,9491,1
5037,7198,6
3542,5051,9
608,7909,2
2176,1932,4
3567,449,7
2006,3829,9
933,8316,3
4950,9539,5
2828,5000,4
1409,8859,5
5496,651,3
3776,7696,1
690,7339,3
5634,7224,2
731,1502,2
4700,7809,5
971,3090,2
5421,2369,5
1124,7131,10
5420,1707,7
5632,8211,1
182,9918,6
1396,5300,5
1775,501,5
569,5543,6
2832,2167,2
386,4360,3
5917,9970,1
3912,4393,10
4323,3843,4
1144,3445,2
6566,4582,6
4897,3183,2
3917,8322,1
4666,8908,8
2878,5392,9
3231,8704,2
3287,2826,5
1919,8036,6
2201,1766,7
2547,2827,6
1389,5856,6
2401,5167,5
2040,8696,3
3428,8667,2
6384,454,9
6322,1262,8
1973,4052,4
4236,1752,7
3225,2548,5
4262,2819,10
711,2029,5
4609,3226,8
3215,7639,9
6775,1330,4
2229,5118,4
1947,4248,6
4128,8216,4
4850,6441,8
5327,1385,5
2546,4660,8
2889,7401,2
1715,9593,8
309,8400,9
1824,4617,1
6696,990,2
4760,5562,9
5272,6912,5
1459,5728,8
1883,973,8
2351,81,3
1167,6690,9
6691,2044,8
2011,3697,4
4931,5501,8
111,5187,5
1715,675,10
1566,296,8
1077,4308,6
5880,7248,3
6387,8814,3
2966,7617,1
599,8585,8
5723,8784,5
1385,7161,10
3594,4518,9
2775,7758,1
4420,7688,2
6804,5376,7
6581,8313,3
4801,1254,4
3453,8898,7
1558,8659,1
3028,9112,9
5408,5126,9
4624,1820,9
625,3467,10
4623,8948,6
1438,9983,10
4168,75,4
6983,2316,5
3304,9395,3
1316,3759,5
2576,334,1
6156,4313,4
2867,9405,9
1684,2918,5
3780,9194,5
2942,5943,6
6619,6294,7
4721,6944,9
2509,4462,2
6337,8318,7
3306,8232,9
1517,182,9
2870,7727,10
4818,4191,5
2588,2787,4
6661,7597,7
4898,2355,8
4156,9335,3
2389,9313,5
2483,3106,7
579,3540,5
5511,4933,5
4122,2963,9
6388,9965,10
5814,293,7
4413,4460,8
1165,9366,3
6618,4345,5
133,6891,6
1578,6643,7
4192,5627,4
246,715,10
4761,3861,9
2196,2773,10
2753,7573,3
3175,7183,7
2660,4170,6
2871,2884,10
2480,4667,9
961,261,3
2141,6922,7
4060,1259,4
3462,8215,7
4420,7041,8
2329,9605,5
6963,699,8
4115,872,1
4760,7602,8
946,7034,2
3209,2327,6
5784,4722,4
3380,3678,5
2644,9327,4
1148,8912,1
4833,9007,4
561,3295,6
4797,4443,3
3242,5578,8
4023,6054,6
1302,3683,5
1650,7599,10
2749,6254,2
5399,169,4
1861,5517,10
1779,5291,9
6986,4035,9
5089,9219,2
6670,428,5
6629,4529,6
1627,5857,4
2434,6026,9
1752,8096,8
40,559,4
3602,6253,1
5127,1725,8
2212,8991,9
6888,4619,1
5930,1641,9
4665,6775,2
6234,3984,6
2399,6504,10
5775,4418,9
1763,2212,1
3728,7257,7
3378,8703,7
5630,8212,4
4657,5316,5
4172,6218,6
46,3234,10
2034,8346,3
254,3298,2
1345,6980,3
474,9765,8
6278,1833,2
4250,2246,10
3926,1743,2
6159,3174,4
1188,4666,9
122,8302,5
106,6137,6
2394,8184,3
2252,6794,7
3005,8034,1
5202,4000,7
2852,195,6
4986,8899,4
1455,9342,3
4829,6125,7
711,3335,8
220,6153,3
6268,6667,7
6273,7528,3
5454,270,8
6816,9590,8
50,8490,4
4027,1179,10
1580,8874,5
5562,3300,4
5743,1762,9
244,2638,7
1858,89,8
4693,5226,3
3228,7507,5
3720,4502,7
1979,8607,5
4468,5862,1
874,1696,6
3877,8161,1
296,584,8
4545,7223,10
5464,4163,1
3993,4103,7
5289,8481,3
872,566,9
5456,7113,2
2652,1333,3
3109,7871,7
6187,8970,9
731,3123,4
969,2515,10
238,6104,4
6384,1919,9
3948,8089,5
432,9534,5
6052,7623,3
3345,5038,7
5334,3976,3
294,2253,8
6899,4940,5
2295,9287,6
5130,9023,2
1672,5242,3
693,9428,10
4775,4463,9
6581,4501,7
4527,3168,10
6849,60,9
2003,4377,7
3346,9652,9
2289,9486,2
6305,4815,10
2109,6761,3
5000,4747,8
537,1177,4
255,1332,2
3113,8033,5
5660,5272,9
3946,9323,5
5156,1044,8
4609,5245,4
6365,5001,3
5411,6723,1
4,1685,10
2425,4293,8
6284,3211,5
3676,2880,9
4715,2017,6
3465,5716,8
575,6983,5
2697,5361,10
3244,6492,7
4295,6150,10
3439,4003,2
6605,6741,7
3141,8288,3
2695,4872,7
2619,2933,3
3862,6498,5
6215,5452,7
1598,1821,8
6209,7345,8
5231,9833,6
1284,4332,10
6420,3614,2
6842,1208,5
4393,2758,5
395,1093,5
3853,589,9
1583,7493,5
3592,7035,8
1474,3804,10
3235,3853,4
1733,3435,3
4999,4773,7
1888,5132,4
2401,4314,2
260,6545,9
4068,4015,9
517,7116,7
439,493,2
4835,6645,6
3590,1503,1
1533,2433,1
1122,1119,3
1917,741,6
518,3112,6
5349,6909,8
2889,41,5
1369,4637,6
5296,4296,10
6213,2335,4
962,8219,6
534,4817,5
616,2011,5
4085,6899,1
3747,641,7
1074,6819,2
6482,9896,1
3240,9460,1
3531,5145,10
5038,5462,4
4365,5494,10
4952,2580,2
2237,2126,3
4970,6349,8
4767,7147,6
78,9742,2
6509,7577,3
4928,7357,9
4155,6689,1
3265,2846,8
2227,4876,8
1511,1826,5
6025,2458,1
2119,7890,1
5477,5125,9
6069,7235,10
704,7363,9
3646,8845,6
4575,3624,2
4105,8942,4
2048,5481,4
1490,1302,10
4804,5622,9
2267,2657,6
6681,1967,8
722,3932,5
5105,7670,7
4398,8681,7
5321,7555,4
4766,3242,6
4024,3232,8
4770,9029,7
5085,3398,3
4581,1095,1
4612,9078,1
3524,8286,8
5428,8630,8
6204,4496,10
5539,5177,3
5624,1832,6
4292,6695,8
2393,494,6
6351,1112,5
4583,492,7
1731,7468,8
3876,9635,4
3713,3237,5
6647,8155,10
364,4823,2
1218,3532,2
2894,3145,4
1823,7805,9
6169,4275,7
887,6772,6
6150,7382,7
241,5373,10
1789,3092,2
3880,842,1
6247,266,4
3518,7471,1
699,3100,6
5622,1055,3
4365,1699,4
2119,8431,4
4010,1279,5
3446,2673,7
6675,2321,5
5639,2298,7
1676,2950,2
140,4169,6
5621,4759,3
6466,969,5
2618,6192,3
2409,786,8
607,2725,2
6487,8830,1
4904,9284,9
1090,8743,4
571,2461,5
6854,4874,5
5775,5122,3
2620,4118,2
2342,9700,2
253,8250,8
6703,2170,10
3640,5190,3
4347,9820,8
821,239,6
2830,8427,2
5054,7043,10
1878,5238,8
1301,3533,7
4397,7,8
5846,9845,2
3569,8562,2
5317,858,8
4812,4550,10
2015,6641,10
4397,5022,1
37,1908,3
2289,3538,5
3820,3941,7
6868,3928,4
6159,5811,10
2874,1446,9
6620,7102,10
3552,2971,4
5526,1781,3
752,2081,2
233,9462,1
1693,3480,4
3857,5236,10
4743,2063,1
1993,4479,6
175,4228,4
4974,1815,1
1167,3453,5
221,6144,8
212,610,9
5588,7479,9
3099,351,6
1394,8486,3
3618,6460,5
6029,7384,1
1994,9979,3
5663,8677,10
2361,2954,4
3487,2940,5
1679,7816,5
6512,1412,6
363,8105,2
5804,206,3
235,8808,6
3173,6031,5
1580,7559,4
934,9761,10
5103,619,3
2084,7549,5
3506,2667,1
3662,8079,9
6296,4482,1
5292,5929,4
6316,2886,4
4093,738,10
6224,4376,7
6996,7625,6
4011,2124,2
5624,8887,7
2118,471,2
2002,2178,8
6109,1875,6
3031,7361,9
4273,8256,6
6182,7517,9
5671,4210,2
4951,8197,7
5147,1708,10
6826,2384,7
569,2474,3
6601,9369,3
5275,5025,1
3608,5216,9
2044,5215,6
4746,7554,7
1169,5812,8
3860,5847,1
3852,866,10
1799,4402,7
3296,1264,1
1584,2847,9
3035,4115,9
5362,1955,1
5802,3544,7
5470,7155,9
4498,5996,10
575,3879,7
1060,2320,6
494,9724,2
4225,4097,4
1675,900,10
4350,985,9
6029,8046,5
2602,7287,10
5110,1588,8
506,299,8
1690,1739,6
727,669,7
6343,1773,9
3654,9134,5
5951,4339,9
799,5298,6
4447,5980,5
