cust_ID,order_date,payment_type,payment_date
5889,2023-06-10T06:06:57.227,cash,2023-06-11T06:06:57.227
1719,2023-06-10T06:21:03.227,bank transfer,2023-06-11T06:21:03.227
5877,2023-06-10T06:35:09.227,credit card,2023-06-11T06:35:09.227
3117,2023-06-10T06:49:15.227,cash,2023-06-11T06:49:15.227
6498,2023-06-10T07:03:21.227,debit card,2023-06-11T07:03:21.227
6687,2023-06-10T07:17:27.227,credit card,2023-06-11T07:17:27.227
3867,2023-06-10T07:31:33.227,cash,2023-06-11T07:31:33.227
6024,2023-06-10T07:45:39.227,debit card,2023-06-11T07:45:39.227
3348,2023-06-10T07:59:45.227,debit card,2023-06-11T07:59:45.227
2442,2023-06-10T08:13:51.227,cash,2023-06-11T08:13:51.227
1791,2023-06-10T08:27:57.227,cash,2023-06-11T08:27:57.227
3450,2023-06-10T08:42:03.227,cash,2023-06-11T08:42:03.227
2727,2023-06-10T08:56:09.227,cash,2023-06-11T08:56:09.227
2589,2023-06-10T09:10:15.227,bank transfer,2023-06-11T09:10:15.227
801,2023-06-10T09:24:21.227,cash,2023-06-11T09:24:21.227
1713,2023-06-10T09:38:27.227,cash,2023-06-11T09:38:27.227
2619,2023-06-10T09:52:33.227,cash,2023-06-11T09:52:33.227
243,2023-06-10T10:06:39.227,debit card,2023-06-11T10:06:39.227
885,2023-06-10T10:20:45.227,debit card,2023-06-11T10:20:45.227
4485,2023-06-10T10:34:51.227,debit card,2023-06-11T10:34:51.227
6123,2023-06-10T10:48:57.227,credit card,2023-06-11T10:48:57.227
6288,2023-06-10T11:03:03.227,bank transfer,2023-06-11T11:03:03.227
6585,2023-06-10T11:17:09.227,cash,2023-06-11T11:17:09.227
5544,2023-06-10T11:31:15.227,debit card,2023-06-11T11:31:15.227
5934,2023-06-10T11:45:21.227,credit card,2023-06-11T11:45:21.227
1071,2023-06-10T11:59:27.227,debit card,2023-06-11T11:59:27.227
6045,2023-06-10T12:13:33.227,debit card,2023-06-11T12:13:33.227
6366,2023-06-10T12:27:39.227,debit card,2023-06-11T12:27:39.227
3792,2023-06-10T12:41:45.227,bank transfer,2023-06-11T12:41:45.227
2874,2023-06-10T12:55:51.227,debit card,2023-06-11T12:55:51.227
4098,2023-06-10T13:09:57.227,cash,2023-06-11T13:09:57.227
5016,2023-06-10T13:24:03.227,cash,2023-06-11T13:24:03.227
2445,2023-06-10T13:38:09.227,credit card,2023-06-11T13:38:09.227
1203,2023-06-10T13:52:15.227,credit card,2023-06-11T13:52:15.227
6327,2023-06-10T14:06:21.227,credit card,2023-06-11T14:06:21.227
2220,2023-06-10T14:20:27.227,cash,2023-06-11T14:20:27.227
1812,2023-06-10T14:34:33.227,cash,2023-06-11T14:34:33.227
5499,2023-06-10T14:48:39.227,debit card,2023-06-11T14:48:39.227
3366,2023-06-10T15:02:45.227,bank transfer,2023-06-11T15:02:45.227
711,2023-06-10T15:16:51.227,bank transfer,2023-06-11T15:16:51.227
6405,2023-06-10T15:30:57.227,bank transfer,2023-06-11T15:30:57.227
2025,2023-06-10T15:45:03.227,bank transfer,2023-06-11T15:45:03.227
5871,2023-06-10T15:59:09.227,bank transfer,2023-06-11T15:59:09.227
6840,2023-06-10T16:13:15.227,cash,2023-06-11T16:13:15.227
6048,2023-06-10T16:27:21.227,cash,2023-06-11T16:27:21.227
2073,2023-06-10T16:41:27.227,cash,2023-06-11T16:41:27.227
735,2023-06-10T16:55:33.227,cash,2023-06-11T16:55:33.227
3534,2023-06-10T17:09:39.227,bank transfer,2023-06-11T17:09:39.227
5997,2023-06-10T17:23:45.227,debit card,2023-06-11T17:23:45.227
4770,2023-06-10T17:37:51.227,cash,2023-06-11T17:37:51.227
6507,2023-06-10T17:51:57.227,credit card,2023-06-11T17:51:57.227
6786,2023-06-10T18:06:03.227,debit card,2023-06-11T18:06:03.227
4218,2023-06-10T18:20:09.227,debit card,2023-06-11T18:20:09.227
2574,2023-06-10T18:34:15.227,debit card,2023-06-11T18:34:15.227
1056,2023-06-10T18:48:21.227,cash,2023-06-11T18:48:21.227
6099,2023-06-10T19:02:27.227,debit card,2023-06-11T19:02:27.227
3093,2023-06-10T19:16:33.227,credit card,2023-06-11T19:16:33.227
21,2023-06-10T19:30:39.227,cash,2023-06-11T19:30:39.227
6219,2023-06-10T19:44:45.227,debit card,2023-06-11T19:44:45.227
3198,2023-06-10T19:58:51.227,cash,2023-06-11T19:58:51.227
2319,2023-06-10T20:12:57.227,credit card,2023-06-11T20:12:57.227
1275,2023-06-10T20:27:03.227,bank transfer,2023-06-11T20:27:03.227
2502,2023-06-10T20:41:09.227,credit card,2023-06-11T20:41:09.227
4350,2023-06-10T20:55:15.227,debit card,2023-06-11T20:55:15.227
1305,2023-06-10T21:09:21.227,debit card,2023-06-11T21:09:21.227
72,2023-06-10T21:23:27.227,cash,2023-06-11T21:23:27.227
5760,2023-06-10T21:37:33.227,cash,2023-06-11T21:37:33.227
2496,2023-06-10T21:51:39.227,debit card,2023-06-11T21:51:39.227
4017,2023-06-10T22:05:45.227,bank transfer,2023-06-11T22:05:45.227
6585,2023-06-10T22:19:51.227,bank transfer,2023-06-11T22:19:51.227
213,2023-06-10T22:33:57.227,credit card,2023-06-11T22:33:57.227
5733,2023-06-10T22:48:03.227,debit card,2023-06-11T22:48:03.227
6924,2023-06-10T23:02:09.227,bank transfer,2023-06-11T23:02:09.227
6051,2023-06-10T23:16:15.227,debit card,2023-06-11T23:16:15.227
2520,2023-06-10T23:30:21.227,credit card,2023-06-11T23:30:21.227
6663,2023-06-10T23:44:27.227,cash,2023-06-11T23:44:27.227
2574,2023-06-10T23:58:33.227,debit card,2023-06-11T23:58:33.227
915,2023-06-11T00:12:39.227,debit card,2023-06-12T00:12:39.227
3330,2023-06-11T00:26:45.227,bank transfer,2023-06-12T00:26:45.227
4959,2023-06-11T00:40:51.227,debit card,2023-06-12T00:40:51.227
3027,2023-06-11T00:54:57.227,debit card,2023-06-12T00:54:57.227
4980,2023-06-11T01:09:03.227,debit card,2023-06-12T01:09:03.227
6405,2023-06-11T01:23:09.227,debit card,2023-06-12T01:23:09.227
2154,2023-06-11T01:37:15.227,debit card,2023-06-12T01:37:15.227
180,2023-06-11T01:51:21.227,debit card,2023-06-12T01:51:21.227
5775,2023-06-11T02:05:27.227,credit card,2023-06-12T02:05:27.227
2826,2023-06-11T02:19:33.227,bank transfer,2023-06-12T02:19:33.227
3390,2023-06-11T02:33:39.227,debit card,2023-06-12T02:33:39.227
4410,2023-06-11T02:47:45.227,credit card,2023-06-12T02:47:45.227
6867,2023-06-11T03:01:51.227,credit card,2023-06-12T03:01:51.227
3270,2023-06-11T03:15:57.227,bank transfer,2023-06-12T03:15:57.227
1500,2023-06-11T03:30:03.227,cash,2023-06-12T03:30:03.227
327,2023-06-11T03:44:09.227,cash,2023-06-12T03:44:09.227
4284,2023-06-11T03:58:15.227,credit card,2023-06-12T03:58:15.227
2181,2023-06-11T04:12:21.227,cash,2023-06-12T04:12:21.227
2634,2023-06-11T04:26:27.227,credit card,2023-06-12T04:26:27.227
4407,2023-06-11T04:40:33.227,credit card,2023-06-12T04:40:33.227
6693,2023-06-11T04:54:39.227,debit card,2023-06-12T04:54:39.227
5946,2023-06-11T05:08:45.227,debit card,2023-06-12T05:08:45.227
1113,2023-06-11T05:22:51.227,credit card,2023-06-12T05:22:51.227
4170,2023-06-11T05:36:57.227,bank transfer,2023-06-12T05:36:57.227
2265,2023-06-11T05:51:03.227,bank transfer,2023-06-12T05:51:03.227
4620,2023-06-11T06:05:09.227,cash,2023-06-12T06:05:09.227
2409,2023-06-11T06:19:15.227,cash,2023-06-12T06:19:15.227
1353,2023-06-11T06:33:21.227,bank transfer,2023-06-12T06:33:21.227
39,2023-06-11T06:47:27.227,credit card,2023-06-12T06:47:27.227
6858,2023-06-11T07:01:33.227,debit card,2023-06-12T07:01:33.227
6198,2023-06-11T07:15:39.227,bank transfer,2023-06-12T07:15:39.227
6633,2023-06-11T07:29:45.227,bank transfer,2023-06-12T07:29:45.227
3048,2023-06-11T07:43:51.227,credit card,2023-06-12T07:43:51.227
2016,2023-06-11T07:57:57.227,cash,2023-06-12T07:57:57.227
1698,2023-06-11T08:12:03.227,bank transfer,2023-06-12T08:12:03.227
6558,2023-06-11T08:26:09.227,debit card,2023-06-12T08:26:09.227
3882,2023-06-11T08:40:15.227,credit card,2023-06-12T08:40:15.227
6651,2023-06-11T08:54:21.227,bank transfer,2023-06-12T08:54:21.227
2358,2023-06-11T09:08:27.227,debit card,2023-06-12T09:08:27.227
4302,2023-06-11T09:22:33.227,bank transfer,2023-06-12T09:22:33.227
6909,2023-06-11T09:36:39.227,debit card,2023-06-12T09:36:39.227
2517,2023-06-11T09:50:45.227,credit card,2023-06-12T09:50:45.227
6633,2023-06-11T10:04:51.227,cash,2023-06-12T10:04:51.227
4476,2023-06-11T10:18:57.227,debit card,2023-06-12T10:18:57.227
3939,2023-06-11T10:33:03.227,credit card,2023-06-12T10:33:03.227
1224,2023-06-11T10:47:09.227,cash,2023-06-12T10:47:09.227
6714,2023-06-11T11:01:15.227,debit card,2023-06-12T11:01:15.227
636,2023-06-06T13:45:21.227,cash,2023-06-07T13:45:21.227
2178,2023-06-06T13:59:27.227,cash,2023-06-07T13:59:27.227
6312,2023-06-06T14:13:33.227,credit card,2023-06-07T14:13:33.227
3789,2023-06-06T14:27:39.227,credit card,2023-06-07T14:27:39.227
5421,2023-06-06T14:41:45.227,cash,2023-06-07T14:41:45.227
2064,2023-06-06T14:55:51.227,bank transfer,2023-06-07T14:55:51.227
5064,2023-06-06T15:09:57.227,cash,2023-06-07T15:09:57.227
1008,2023-06-06T15:24:03.227,bank transfer,2023-06-07T15:24:03.227
342,2023-06-06T15:38:09.227,credit card,2023-06-07T15:38:09.227
5997,2023-06-06T15:52:15.227,cash,2023-06-07T15:52:15.227
1701,2023-06-06T16:06:21.227,credit card,2023-06-07T16:06:21.227
4890,2023-06-06T16:20:27.227,debit card,2023-06-07T16:20:27.227
1116,2023-06-06T16:34:33.227,bank transfer,2023-06-07T16:34:33.227
3372,2023-06-06T16:48:39.227,bank transfer,2023-06-07T16:48:39.227
132,2023-06-06T17:02:45.227,debit card,2023-06-07T17:02:45.227
3855,2023-06-06T17:16:51.227,cash,2023-06-07T17:16:51.227
1932,2023-06-06T17:30:57.227,debit card,2023-06-07T17:30:57.227
5727,2023-06-06T17:45:03.227,credit card,2023-06-07T17:45:03.227
1758,2023-06-06T17:59:09.227,debit card,2023-06-07T17:59:09.227
1476,2023-06-06T18:13:15.227,cash,2023-06-07T18:13:15.227
342,2023-06-06T18:27:21.227,debit card,2023-06-07T18:27:21.227
6897,2023-06-06T18:41:27.227,cash,2023-06-07T18:41:27.227
4719,2023-06-06T18:55:33.227,credit card,2023-06-07T18:55:33.227
3384,2023-06-06T19:09:39.227,bank transfer,2023-06-07T19:09:39.227
2196,2023-06-06T19:23:45.227,credit card,2023-06-07T19:23:45.227
4083,2023-06-06T19:37:51.227,cash,2023-06-07T19:37:51.227
1101,2023-06-06T19:51:57.227,cash,2023-06-07T19:51:57.227
5169,2023-06-06T20:06:03.227,debit card,2023-06-07T20:06:03.227
3363,2023-06-06T20:20:09.227,credit card,2023-06-07T20:20:09.227
2097,2023-06-06T20:34:15.227,cash,2023-06-07T20:34:15.227
4062,2023-06-06T20:48:21.227,bank transfer,2023-06-07T20:48:21.227
636,2023-06-06T21:02:27.227,bank transfer,2023-06-07T21:02:27.227
177,2023-06-06T21:16:33.227,credit card,2023-06-07T21:16:33.227
2910,2023-06-06T21:30:39.227,credit card,2023-06-07T21:30:39.227
1974,2023-06-06T21:44:45.227,bank transfer,2023-06-07T21:44:45.227
132,2023-06-06T21:58:51.227,bank transfer,2023-06-07T21:58:51.227
5967,2023-06-06T22:12:57.227,cash,2023-06-07T22:12:57.227
3801,2023-06-06T22:27:03.227,credit card,2023-06-07T22:27:03.227
39,2023-06-06T22:41:09.227,credit card,2023-06-07T22:41:09.227
1653,2023-06-06T22:55:15.227,bank transfer,2023-06-07T22:55:15.227
1167,2023-06-06T23:09:21.227,cash,2023-06-07T23:09:21.227
5619,2023-06-06T23:23:27.227,debit card,2023-06-07T23:23:27.227
6495,2023-06-06T23:37:33.227,bank transfer,2023-06-07T23:37:33.227
5325,2023-06-06T23:51:39.227,cash,2023-06-07T23:51:39.227
6273,2023-06-07T00:05:45.227,cash,2023-06-08T00:05:45.227
4875,2023-06-07T00:19:51.227,cash,2023-06-08T00:19:51.227
4575,2023-06-07T00:33:57.227,credit card,2023-06-08T00:33:57.227
6810,2023-06-07T00:48:03.227,bank transfer,2023-06-08T00:48:03.227
1794,2023-06-07T01:02:09.227,debit card,2023-06-08T01:02:09.227
5568,2023-06-07T01:16:15.227,bank transfer,2023-06-08T01:16:15.227
1878,2023-06-07T01:30:21.227,bank transfer,2023-06-08T01:30:21.227
1566,2023-06-07T01:44:27.227,bank transfer,2023-06-08T01:44:27.227
1413,2023-06-07T01:58:33.227,debit card,2023-06-08T01:58:33.227
1263,2023-06-07T02:12:39.227,bank transfer,2023-06-08T02:12:39.227
2745,2023-06-07T02:26:45.227,cash,2023-06-08T02:26:45.227
5796,2023-06-07T02:40:51.227,cash,2023-06-08T02:40:51.227
3933,2023-06-07T02:54:57.227,debit card,2023-06-08T02:54:57.227
2409,2023-06-07T03:09:03.227,cash,2023-06-08T03:09:03.227
5094,2023-06-07T03:23:09.227,credit card,2023-06-08T03:23:09.227
5682,2023-06-07T03:37:15.227,cash,2023-06-08T03:37:15.227
2616,2023-06-07T03:51:21.227,bank transfer,2023-06-08T03:51:21.227
1851,2023-06-07T04:05:27.227,credit card,2023-06-08T04:05:27.227
30,2023-06-07T04:19:33.227,credit card,2023-06-08T04:19:33.227
5805,2023-06-07T04:33:39.227,credit card,2023-06-08T04:33:39.227
1371,2023-06-07T04:47:45.227,bank transfer,2023-06-08T04:47:45.227
6237,2023-06-07T05:01:51.227,debit card,2023-06-08T05:01:51.227
831,2023-06-07T05:15:57.227,debit card,2023-06-08T05:15:57.227
6204,2023-06-07T05:30:03.227,bank transfer,2023-06-08T05:30:03.227
5655,2023-06-07T05:44:09.227,bank transfer,2023-06-08T05:44:09.227
5979,2023-06-07T05:58:15.227,debit card,2023-06-08T05:58:15.227
4206,2023-06-07T06:12:21.227,cash,2023-06-08T06:12:21.227
3189,2023-06-07T06:26:27.227,bank transfer,2023-06-08T06:26:27.227
5007,2023-06-07T06:40:33.227,debit card,2023-06-08T06:40:33.227
6228,2023-06-07T06:54:39.227,credit card,2023-06-08T06:54:39.227
5142,2023-06-07T07:08:45.227,credit card,2023-06-08T07:08:45.227
4086,2023-06-07T07:22:51.227,debit card,2023-06-08T07:22:51.227
2685,2023-06-07T07:36:57.227,debit card,2023-06-08T07:36:57.227
600,2023-06-07T07:51:03.227,bank transfer,2023-06-08T07:51:03.227
4071,2023-06-07T08:05:09.227,credit card,2023-06-08T08:05:09.227
2280,2023-06-07T08:19:15.227,debit card,2023-06-08T08:19:15.227
6546,2023-06-07T08:33:21.227,bank transfer,2023-06-08T08:33:21.227
4281,2023-06-07T08:47:27.227,debit card,2023-06-08T08:47:27.227
4293,2023-06-07T09:01:33.227,credit card,2023-06-08T09:01:33.227
1188,2023-06-07T09:15:39.227,debit card,2023-06-08T09:15:39.227
6882,2023-06-07T09:29:45.227,cash,2023-06-08T09:29:45.227
4146,2023-06-07T09:43:51.227,cash,2023-06-08T09:43:51.227
1119,2023-06-07T09:57:57.227,credit card,2023-06-08T09:57:57.227
4686,2023-06-07T10:12:03.227,cash,2023-06-08T10:12:03.227
5232,2023-06-07T10:26:09.227,debit card,2023-06-08T10:26:09.227
3372,2023-06-07T10:40:15.227,debit card,2023-06-08T10:40:15.227
6084,2023-06-07T10:54:21.227,credit card,2023-06-08T10:54:21.227
2691,2023-06-07T11:08:27.227,cash,2023-06-08T11:08:27.227
6525,2023-06-07T11:22:33.227,debit card,2023-06-08T11:22:33.227
6891,2023-06-07T11:36:39.227,bank transfer,2023-06-08T11:36:39.227
2727,2023-06-07T11:50:45.227,bank transfer,2023-06-08T11:50:45.227
2409,2023-06-07T12:04:51.227,debit card,2023-06-08T12:04:51.227
1077,2023-06-07T12:18:57.227,debit card,2023-06-08T12:18:57.227
3309,2023-06-07T12:33:03.227,credit card,2023-06-08T12:33:03.227
6504,2023-06-07T12:47:09.227,bank transfer,2023-06-08T12:47:09.227
6051,2023-06-07T13:01:15.227,credit card,2023-06-08T13:01:15.227
6840,2023-06-07T13:15:21.227,debit card,2023-06-08T13:15:21.227
1053,2023-06-07T13:29:27.227,bank transfer,2023-06-08T13:29:27.227
2961,2023-06-07T13:43:33.227,credit card,2023-06-08T13:43:33.227
5685,2023-06-07T13:57:39.227,cash,2023-06-08T13:57:39.227
1983,2023-06-07T14:11:45.227,debit card,2023-06-08T14:11:45.227
864,2023-06-07T14:25:51.227,cash,2023-06-08T14:25:51.227
6018,2023-06-07T14:39:57.227,bank transfer,2023-06-08T14:39:57.227
5646,2023-06-07T14:54:03.227,cash,2023-06-08T14:54:03.227
4608,2023-06-07T15:08:09.227,credit card,2023-06-08T15:08:09.227
5985,2023-06-07T15:22:15.227,credit card,2023-06-08T15:22:15.227
888,2023-06-07T15:36:21.227,bank transfer,2023-06-08T15:36:21.227
4872,2023-06-07T15:50:27.227,debit card,2023-06-08T15:50:27.227
5451,2023-06-07T16:04:33.227,bank transfer,2023-06-08T16:04:33.227
927,2023-06-07T16:18:39.227,debit card,2023-06-08T16:18:39.227
3753,2023-06-07T16:32:45.227,cash,2023-06-08T16:32:45.227
4035,2023-06-07T16:46:51.227,credit card,2023-06-08T16:46:51.227
744,2023-06-07T17:00:57.227,debit card,2023-06-08T17:00:57.227
2082,2023-06-07T17:15:03.227,debit card,2023-06-08T17:15:03.227
1347,2023-06-07T17:29:09.227,cash,2023-06-08T17:29:09.227
2943,2023-06-07T17:43:15.227,credit card,2023-06-08T17:43:15.227
3252,2023-06-07T17:57:21.227,credit card,2023-06-08T17:57:21.227
4572,2023-06-07T18:11:27.227,debit card,2023-06-08T18:11:27.227
3423,2023-06-07T18:25:33.227,bank transfer,2023-06-08T18:25:33.227
903,2023-06-07T18:39:39.227,bank transfer,2023-06-08T18:39:39.227
930,2023-06-07T18:53:45.227,debit card,2023-06-08T18:53:45.227
1737,2023-06-07T19:07:51.227,cash,2023-06-08T19:07:51.227
5295,2023-06-07T19:21:57.227,debit card,2023-06-08T19:21:57.227
6543,2023-06-07T19:36:03.227,debit card,2023-06-08T19:36:03.227
2796,2023-06-07T19:50:09.227,bank transfer,2023-06-08T19:50:09.227
6903,2023-06-07T20:04:15.227,bank transfer,2023-06-08T20:04:15.227
6465,2023-06-07T20:18:21.227,cash,2023-06-08T20:18:21.227
33,2023-06-07T20:32:27.227,cash,2023-06-08T20:32:27.227
1251,2023-06-07T20:46:33.227,cash,2023-06-08T20:46:33.227
4065,2023-06-07T21:00:39.227,credit card,2023-06-08T21:00:39.227
3246,2023-06-07T21:14:45.227,credit card,2023-06-08T21:14:45.227
4689,2023-06-07T21:28:51.227,debit card,2023-06-08T21:28:51.227
4311,2023-06-07T21:42:57.227,bank transfer,2023-06-08T21:42:57.227
906,2023-06-07T21:57:03.227,bank transfer,2023-06-08T21:57:03.227
6369,2023-06-07T22:11:09.227,bank transfer,2023-06-08T22:11:09.227
6984,2023-06-07T22:25:15.227,cash,2023-06-08T22:25:15.227
1680,2023-06-07T22:39:21.227,credit card,2023-06-08T22:39:21.227
4398,2023-06-07T22:53:27.227,credit card,2023-06-08T22:53:27.227
1236,2023-06-07T23:07:33.227,cash,2023-06-08T23:07:33.227
6234,2023-06-07T23:21:39.227,bank transfer,2023-06-08T23:21:39.227
315,2023-06-07T23:35:45.227,bank transfer,2023-06-08T23:35:45.227
4776,2023-06-07T23:49:51.227,cash,2023-06-08T23:49:51.227
3042,2023-06-08T00:03:57.227,bank transfer,2023-06-09T00:03:57.227
495,2023-06-08T00:18:03.227,cash,2023-06-09T00:18:03.227
6189,2023-06-08T00:32:09.227,cash,2023-06-09T00:32:09.227
6459,2023-06-08T00:46:15.227,credit card,2023-06-09T00:46:15.227
1881,2023-06-08T01:00:21.227,debit card,2023-06-09T01:00:21.227
3951,2023-06-08T01:14:27.227,debit card,2023-06-09T01:14:27.227
2766,2023-06-08T01:28:33.227,bank transfer,2023-06-09T01:28:33.227
2946,2023-06-08T01:42:39.227,cash,2023-06-09T01:42:39.227
711,2023-06-08T01:56:45.227,debit card,2023-06-09T01:56:45.227
141,2023-06-08T02:10:51.227,credit card,2023-06-09T02:10:51.227
5775,2023-06-08T02:24:57.227,credit card,2023-06-09T02:24:57.227
5931,2023-06-08T02:39:03.227,cash,2023-06-09T02:39:03.227
5865,2023-06-08T02:53:09.227,cash,2023-06-09T02:53:09.227
6810,2023-06-08T03:07:15.227,bank transfer,2023-06-09T03:07:15.227
6132,2023-06-08T03:21:21.227,debit card,2023-06-09T03:21:21.227
4791,2023-06-08T03:35:27.227,cash,2023-06-09T03:35:27.227
6681,2023-06-08T03:49:33.227,debit card,2023-06-09T03:49:33.227
2712,2023-06-08T04:03:39.227,bank transfer,2023-06-09T04:03:39.227
1164,2023-06-08T04:17:45.227,bank transfer,2023-06-09T04:17:45.227
6063,2023-06-08T04:31:51.227,bank transfer,2023-06-09T04:31:51.227
5769,2023-06-08T04:45:57.227,debit card,2023-06-09T04:45:57.227
5535,2023-06-08T05:00:03.227,debit card,2023-06-09T05:00:03.227
1110,2023-06-08T05:14:09.227,debit card,2023-06-09T05:14:09.227
4368,2023-06-08T05:28:15.227,credit card,2023-06-09T05:28:15.227
2766,2023-06-08T05:42:21.227,debit card,2023-06-09T05:42:21.227
5724,2023-06-08T05:56:27.227,cash,2023-06-09T05:56:27.227
3291,2023-06-08T06:10:33.227,debit card,2023-06-09T06:10:33.227
969,2023-06-08T06:24:39.227,cash,2023-06-09T06:24:39.227
612,2023-06-08T06:38:45.227,credit card,2023-06-09T06:38:45.227
5862,2023-06-08T06:52:51.227,credit card,2023-06-09T06:52:51.227
6438,2023-06-08T07:06:57.227,credit card,2023-06-09T07:06:57.227
1686,2023-06-08T07:21:03.227,credit card,2023-06-09T07:21:03.227
3531,2023-06-08T07:35:09.227,bank transfer,2023-06-09T07:35:09.227
6531,2023-06-08T07:49:15.227,cash,2023-06-09T07:49:15.227
5661,2023-06-08T08:03:21.227,credit card,2023-06-09T08:03:21.227
675,2023-06-08T08:17:27.227,bank transfer,2023-06-09T08:17:27.227
4371,2023-06-08T08:31:33.227,cash,2023-06-09T08:31:33.227
6447,2023-06-08T08:45:39.227,bank transfer,2023-06-09T08:45:39.227
6849,2023-06-08T08:59:45.227,cash,2023-06-09T08:59:45.227
4803,2023-06-08T09:13:51.227,credit card,2023-06-09T09:13:51.227
180,2023-06-08T09:27:57.227,bank transfer,2023-06-09T09:27:57.227
5382,2023-06-08T09:42:03.227,debit card,2023-06-09T09:42:03.227
6222,2023-06-08T09:56:09.227,cash,2023-06-09T09:56:09.227
5184,2023-06-08T10:10:15.227,cash,2023-06-09T10:10:15.227
4731,2023-06-08T10:24:21.227,bank transfer,2023-06-09T10:24:21.227
2289,2023-06-08T10:38:27.227,debit card,2023-06-09T10:38:27.227
4899,2023-06-08T10:52:33.227,debit card,2023-06-09T10:52:33.227
642,2023-06-08T11:06:39.227,debit card,2023-06-09T11:06:39.227
5622,2023-06-08T11:20:45.227,bank transfer,2023-06-09T11:20:45.227
5817,2023-06-08T11:34:51.227,debit card,2023-06-09T11:34:51.227
5493,2023-06-08T11:48:57.227,cash,2023-06-09T11:48:57.227
480,2023-06-08T12:03:03.227,cash,2023-06-09T12:03:03.227
4236,2023-06-08T12:17:09.227,credit card,2023-06-09T12:17:09.227
3639,2023-06-08T12:31:15.227,credit card,2023-06-09T12:31:15.227
